worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,avg_daily_distance_km,avg_deliveries_per_day,vehicle_type,primary_shift,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_08253,VAD-04,Vadodara,7,3.4,2,800.0,198.0,27.5,12,EV_Scooter,Morning_Midday,4,13,123,0,1,Amazon,1,2
w_08254,DEL-12,Delhi,8,8.5,5,2861.0,434.0,98.8,73,EV_Scooter,Morning_Midday,0,38,262,0,0,Amazon,0,0
w_08255,DEL-12,Delhi,19,12.6,6,4727.0,1163.0,40.5,66,EV_Scooter,Morning_Midday,0,39,294,0,0,Amazon,0,0
w_08256,BLR-03,Bangalore,28,10.0,6,4411.0,667.0,83.4,56,Cycle,Evening_Late,2,15,156,1,1,Amazon,0,1
w_08257,MUM-07,Mumbai,2,9.2,7,4480.0,1492.0,47.8,62,Petrol_Bike,Midday_Evening,1,26,99,0,1,Meesho,0,1
w_08258,CHN-06,Chennai,1,10.5,6,3531.0,640.0,55.2,42,EV_Scooter,Midday_Evening,3,24,108,1,1,Flipkart,0,2
w_08259,DEL-12,Delhi,4,11.0,6,4849.0,564.0,43.6,44,Petrol_Bike,Midday_Evening,0,35,263,0,0,Meesho,0,0
w_08260,BLR-03,Bangalore,8,11.3,6,4310.0,973.0,61.3,29,Petrol_Bike,Midday_Evening,2,16,95,1,1,Amazon,0,1
w_08261,VAD-04,Vadodara,40,4.3,3,800.0,180.0,29.2,30,Petrol_Bike,Midday_Evening,0,13,88,1,1,Amazon,1,1
w_08262,MUM-07,Mumbai,9,9.5,6,3424.0,482.0,25.5,82,Petrol_Bike,Midday_Evening,0,28,108,0,1,Amazon,0,0
w_08263,BLR-03,Bangalore,15,9.7,5,3441.0,1115.0,70.1,41,Petrol_Bike,Midday_Evening,0,12,101,0,1,Amazon,0,0
w_08264,VAD-04,Vadodara,18,9.4,7,3376.0,819.0,92.9,21,Petrol_Bike,Morning_Midday,0,17,92,0,1,Meesho,0,1
w_08265,BLR-03,Bangalore,4,2.0,3,800.0,185.0,10.6,13,Petrol_Bike,Midday_Evening,0,17,98,0,1,Amazon,1,0
w_08266,VAD-04,Vadodara,52,4.2,4,1379.0,369.0,35.5,20,EV_Scooter,Morning_Midday,0,5,109,0,1,Amazon,1,0
w_08267,DEL-12,Delhi,6,9.2,5,2541.0,295.0,56.5,58,EV_Scooter,Midday_Evening,0,35,263,0,0,Meesho,0,0
w_08268,MUM-07,Mumbai,57,3.4,3,800.0,149.0,25.9,26,Cycle,Midday_Evening,0,26,107,1,1,Amazon,1,0
w_08269,DEL-12,Delhi,10,9.5,6,2894.0,959.0,64.9,23,Petrol_Bike,Evening_Late,0,41,263,0,0,Amazon,0,1
w_08270,DEL-12,Delhi,8,3.5,3,800.0,97.0,36.3,19,Petrol_Bike,Midday_Evening,0,33,238,1,0,Amazon,1,0
w_08271,MUM-07,Mumbai,4,7.3,6,3278.0,1030.0,54.5,21,Petrol_Bike,Morning_Midday,1,24,134,0,1,Amazon,0,0
w_08272,MUM-07,Mumbai,14,9.1,6,2936.0,487.0,26.4,63,Cycle,Evening_Late,1,30,163,1,1,Flipkart,0,1
w_08273,VAD-04,Vadodara,104,8.3,5,2356.0,468.0,37.1,58,Petrol_Bike,Midday_Evening,1,12,121,0,1,Amazon,0,1
w_08274,DEL-12,Delhi,18,12.8,6,5875.0,1414.0,83.5,45,Petrol_Bike,Morning_Midday,0,32,268,1,0,Meesho,0,1
w_08275,DEL-12,Delhi,15,9.6,6,4869.0,584.0,10.4,33,EV_Scooter,Morning_Midday,1,37,280,1,0,Amazon,0,0
w_08276,BLR-03,Bangalore,6,11.8,6,5119.0,974.0,74.9,45,Cycle,Midday_Evening,0,14,60,0,1,Flipkart,0,0
w_08277,DEL-12,Delhi,22,9.9,6,3793.0,938.0,100.2,24,Petrol_Bike,Midday_Evening,5,30,302,1,0,Flipkart,0,2
w_08278,DEL-12,Delhi,14,10.0,6,3903.0,1269.0,65.0,41,Petrol_Bike,Midday_Evening,0,41,234,0,0,Flipkart,0,0
w_08279,MUM-07,Mumbai,11,9.4,7,3542.0,586.0,40.8,83,Petrol_Bike,Midday_Evening,1,30,151,1,1,Amazon,0,1
w_08280,VAD-04,Vadodara,19,5.0,3,800.0,173.0,22.9,23,Petrol_Bike,Midday_Evening,0,13,133,0,1,Flipkart,1,0
w_08281,MUM-07,Mumbai,1,3.1,3,800.0,123.0,27.0,28,Petrol_Bike,Midday_Evening,0,28,108,1,1,Meesho,1,0
w_08282,CHN-06,Chennai,11,8.5,6,2382.0,531.0,43.9,22,Petrol_Bike,Morning_Midday,0,24,130,0,1,Amazon,0,0
w_08283,BLR-03,Bangalore,3,9.5,6,3407.0,657.0,33.4,47,Petrol_Bike,Midday_Evening,1,21,107,0,1,Amazon,0,1
w_08284,MUM-07,Mumbai,12,7.1,6,2721.0,904.0,33.5,33,Petrol_Bike,Evening_Late,0,25,177,0,1,Flipkart,0,1
w_08285,DEL-12,Delhi,5,3.0,2,800.0,201.0,35.6,14,Petrol_Bike,Midday_Evening,0,36,264,0,0,Flipkart,1,0
w_08286,BLR-03,Bangalore,6,7.7,7,3887.0,894.0,56.3,49,Petrol_Bike,Morning_Midday,0,16,93,1,1,Amazon,0,0
w_08287,DEL-12,Delhi,3,9.6,6,3735.0,631.0,72.4,43,EV_Scooter,Evening_Late,0,35,248,1,0,Flipkart,0,0
w_08288,VAD-04,Vadodara,37,10.0,5,3022.0,289.0,64.6,33,EV_Scooter,Midday_Evening,0,14,72,0,1,Flipkart,0,0
w_08289,VAD-04,Vadodara,6,11.6,6,4913.0,903.0,29.3,41,EV_Scooter,Morning_Midday,0,14,108,0,1,Amazon,0,0
w_08290,DEL-12,Delhi,6,10.0,6,4100.0,600.0,54.2,35,Petrol_Bike,Morning_Midday,1,37,254,0,0,Flipkart,0,1
w_08291,CHN-06,Chennai,56,3.9,2,800.0,116.0,23.5,19,EV_Scooter,Midday_Evening,4,23,111,0,1,Flipkart,1,2
w_08292,DEL-12,Delhi,21,8.6,6,3135.0,571.0,50.4,63,Petrol_Bike,Midday_Evening,1,29,225,0,0,Flipkart,0,1
w_08293,VAD-04,Vadodara,1,2.8,3,800.0,276.0,21.8,23,Petrol_Bike,Midday_Evening,1,9,110,0,1,Flipkart,1,0
w_08294,MUM-07,Mumbai,48,9.4,7,4477.0,707.0,53.9,52,EV_Scooter,Midday_Evening,0,27,144,0,1,Flipkart,0,0
w_08295,BLR-03,Bangalore,63,8.4,5,3027.0,1028.0,64.2,49,Petrol_Bike,Morning_Midday,0,25,111,0,1,Amazon,0,0
w_08296,BLR-03,Bangalore,57,9.7,6,4335.0,700.0,62.6,27,Petrol_Bike,Evening_Late,0,15,50,0,1,Amazon,0,1
w_08297,DEL-12,Delhi,23,3.2,2,800.0,187.0,28.6,18,EV_Scooter,Midday_Evening,2,35,277,1,0,Meesho,1,1
w_08298,DEL-12,Delhi,4,9.6,6,3745.0,395.0,62.1,53,Petrol_Bike,Midday_Evening,0,33,254,0,0,Flipkart,0,0
w_08299,VAD-04,Vadodara,11,8.3,6,3394.0,316.0,94.8,45,EV_Scooter,Midday_Evening,1,12,111,0,1,Amazon,0,1
w_08300,BLR-03,Bangalore,2,3.3,3,800.0,269.0,24.7,27,Petrol_Bike,Midday_Evening,0,18,50,0,1,Amazon,1,0
w_08301,BLR-03,Bangalore,5,12.5,6,4138.0,696.0,30.7,61,EV_Scooter,Midday_Evening,0,23,132,0,1,Meesho,0,0
w_08302,MUM-07,Mumbai,4,3.0,3,800.0,127.0,30.6,19,EV_Scooter,Morning_Midday,0,29,134,0,1,Amazon,1,0
w_08303,BLR-03,Bangalore,6,2.9,2,800.0,183.0,22.8,19,Petrol_Bike,Morning_Midday,1,15,57,0,1,Flipkart,1,0
w_08304,MUM-07,Mumbai,14,11.1,5,3504.0,548.0,73.0,62,Petrol_Bike,Morning_Midday,0,39,139,0,1,Amazon,0,0
w_08305,VAD-04,Vadodara,7,10.8,6,2681.0,778.0,67.4,18,Petrol_Bike,Midday_Evening,2,14,123,1,1,Flipkart,0,1
w_08306,MUM-07,Mumbai,7,10.1,5,2912.0,514.0,91.7,62,Petrol_Bike,Midday_Evening,0,26,160,0,1,Meesho,0,0
w_08307,MUM-07,Mumbai,9,7.8,6,2205.0,567.0,89.0,47,EV_Scooter,Midday_Evening,0,33,123,0,1,Flipkart,0,0
w_08308,MUM-07,Mumbai,54,8.5,6,3855.0,750.0,82.6,25,EV_Scooter,Morning_Midday,0,27,130,0,1,Amazon,0,0
w_08309,DEL-12,Delhi,104,7.8,6,2747.0,591.0,54.6,40,EV_Scooter,Morning_Midday,0,41,244,0,0,Amazon,0,0
w_08310,DEL-12,Delhi,7,9.0,6,2961.0,690.0,116.2,64,Cycle,Midday_Evening,0,32,274,1,0,Amazon,0,1
w_08311,DEL-12,Delhi,17,9.0,6,3632.0,561.0,46.6,50,Petrol_Bike,Morning_Midday,0,40,241,0,0,Flipkart,0,0
w_08312,MUM-07,Mumbai,5,8.1,5,2332.0,483.0,77.9,40,Petrol_Bike,Evening_Late,0,28,108,1,1,Flipkart,0,1
w_08313,VAD-04,Vadodara,26,10.3,7,3763.0,795.0,46.9,51,EV_Scooter,Midday_Evening,0,19,114,1,1,Amazon,0,0
w_08314,DEL-12,Delhi,7,3.3,2,800.0,133.0,37.0,21,Petrol_Bike,Midday_Evening,0,42,230,1,0,Amazon,1,0
w_08315,MUM-07,Mumbai,5,9.0,7,3123.0,1023.0,71.6,31,Petrol_Bike,Midday_Evening,0,24,170,0,1,Amazon,0,0
w_08316,MUM-07,Mumbai,90,3.2,3,812.0,125.0,26.4,24,Petrol_Bike,Morning_Midday,0,33,178,0,1,Amazon,1,0
w_08317,BLR-03,Bangalore,3,9.6,6,3819.0,566.0,18.4,53,EV_Scooter,Morning_Midday,0,13,84,1,1,Amazon,0,0
w_08318,BLR-03,Bangalore,1,3.5,4,1002.0,84.0,34.6,17,EV_Scooter,Morning_Midday,2,14,61,0,1,Amazon,1,2
w_08319,BLR-03,Bangalore,25,8.6,7,4678.0,1346.0,92.2,43,Petrol_Bike,Evening_Late,0,15,103,0,1,Amazon,0,0
w_08320,DEL-12,Delhi,8,10.1,6,4741.0,1290.0,89.8,53,Petrol_Bike,Midday_Evening,1,37,248,0,0,Flipkart,0,1
w_08321,MUM-07,Mumbai,6,9.7,5,3490.0,689.0,30.9,38,Petrol_Bike,Midday_Evening,1,28,159,0,1,Flipkart,0,0
w_08322,DEL-12,Delhi,104,4.4,2,800.0,157.0,23.5,27,Petrol_Bike,Midday_Evening,0,35,241,1,0,Flipkart,1,0
w_08323,MUM-07,Mumbai,25,10.4,6,4212.0,510.0,57.1,49,Petrol_Bike,Morning_Midday,0,28,143,0,1,Amazon,0,1
w_08324,DEL-12,Delhi,11,10.6,6,4176.0,716.0,51.6,22,Petrol_Bike,Midday_Evening,2,37,262,1,0,Amazon,0,1
w_08325,VAD-04,Vadodara,6,12.0,6,4749.0,1146.0,43.5,34,EV_Scooter,Evening_Late,0,16,99,0,1,Amazon,0,0
w_08326,BLR-03,Bangalore,19,9.7,6,4079.0,455.0,89.1,45,EV_Scooter,Evening_Late,0,22,101,0,1,Amazon,0,0
w_08327,MUM-07,Mumbai,2,8.1,6,3254.0,491.0,66.4,65,Petrol_Bike,Midday_Evening,1,35,151,1,1,Amazon,0,1
w_08328,CHN-06,Chennai,7,8.9,6,3254.0,349.0,60.3,59,Petrol_Bike,Morning_Midday,1,22,107,1,1,Flipkart,0,0
w_08329,BLR-03,Bangalore,11,8.9,5,4068.0,845.0,67.4,40,EV_Scooter,Midday_Evening,0,16,97,0,1,Flipkart,0,0
w_08330,DEL-12,Delhi,15,8.1,6,2512.0,276.0,64.0,26,EV_Scooter,Midday_Evening,0,37,239,1,0,Amazon,0,0
w_08331,BLR-03,Bangalore,10,5.7,5,1944.0,286.0,80.1,46,EV_Scooter,Midday_Evening,0,14,123,0,1,Amazon,0,0
w_08332,DEL-12,Delhi,6,9.8,7,4902.0,908.0,18.4,39,EV_Scooter,Morning_Midday,3,33,286,1,0,Flipkart,0,2
w_08333,BLR-03,Bangalore,30,9.6,6,4467.0,643.0,51.9,46,EV_Scooter,Morning_Midday,0,21,85,0,1,Amazon,0,0
w_08334,DEL-12,Delhi,2,12.4,7,5526.0,1130.0,32.2,49,Petrol_Bike,Morning_Midday,0,35,257,1,0,Meesho,0,0
w_08335,BLR-03,Bangalore,9,12.3,5,4419.0,964.0,65.0,54,EV_Scooter,Midday_Evening,2,14,130,1,1,Amazon,0,1
w_08336,DEL-12,Delhi,7,10.5,7,4545.0,509.0,28.6,47,EV_Scooter,Midday_Evening,1,30,232,0,0,Amazon,0,1
w_08337,CHN-06,Chennai,33,10.3,6,4640.0,1114.0,35.4,17,Petrol_Bike,Midday_Evening,0,22,120,0,1,Amazon,0,0
w_08338,DEL-12,Delhi,7,2.8,3,800.0,83.0,21.7,19,EV_Scooter,Evening_Late,0,39,247,1,0,Meesho,1,0
w_08339,DEL-12,Delhi,18,4.8,3,1053.0,150.0,18.1,22,Petrol_Bike,Midday_Evening,0,39,304,0,0,Flipkart,1,0
w_08340,BLR-03,Bangalore,16,9.3,6,3816.0,789.0,67.1,41,Petrol_Bike,Morning_Midday,0,18,96,0,1,Amazon,0,0
w_08341,BLR-03,Bangalore,1,3.5,3,800.0,89.0,28.5,15,Petrol_Bike,Midday_Evening,3,26,126,0,1,Flipkart,1,2
w_08342,DEL-12,Delhi,11,8.3,5,2154.0,444.0,55.2,57,Cycle,Midday_Evening,0,35,241,0,0,Meesho,0,0
w_08343,MUM-07,Mumbai,2,10.1,7,3786.0,443.0,59.0,45,EV_Scooter,Evening_Late,3,28,99,1,1,Flipkart,0,2
w_08344,DEL-12,Delhi,17,4.2,4,986.0,229.0,27.0,10,Cycle,Evening_Late,0,25,255,1,0,Amazon,1,0
w_08345,CHN-06,Chennai,5,14.0,6,5317.0,1445.0,46.0,51,EV_Scooter,Midday_Evening,2,21,111,0,1,Flipkart,0,1
w_08346,BLR-03,Bangalore,39,11.7,6,5001.0,904.0,63.5,65,Petrol_Bike,Morning_Midday,0,21,83,0,1,Flipkart,0,0
w_08347,BLR-03,Bangalore,10,11.5,6,4491.0,946.0,52.7,42,Petrol_Bike,Midday_Evening,0,24,113,1,1,Flipkart,0,0
w_08348,VAD-04,Vadodara,5,7.6,6,3248.0,829.0,43.1,46,Petrol_Bike,Midday_Evening,0,11,110,0,1,Flipkart,0,0
w_08349,DEL-12,Delhi,40,7.1,6,3332.0,844.0,64.6,45,Petrol_Bike,Midday_Evening,0,36,208,0,0,Amazon,0,0
w_08350,DEL-12,Delhi,5,9.9,5,2959.0,655.0,49.9,31,Petrol_Bike,Midday_Evening,0,39,273,0,0,Amazon,0,0
w_08351,BLR-03,Bangalore,29,9.0,7,5026.0,755.0,65.7,48,Petrol_Bike,Morning_Midday,0,18,73,0,1,Amazon,0,0
w_08352,VAD-04,Vadodara,19,12.3,6,2743.0,663.0,71.0,74,Petrol_Bike,Morning_Midday,1,5,106,0,1,Meesho,0,1
w_08353,BLR-03,Bangalore,8,10.4,6,4257.0,980.0,72.0,23,Petrol_Bike,Evening_Late,0,18,133,0,1,Amazon,0,0
w_08354,DEL-12,Delhi,3,9.4,6,3924.0,596.0,62.5,46,EV_Scooter,Midday_Evening,1,38,304,1,0,Flipkart,0,1
w_08355,MUM-07,Mumbai,42,11.7,5,4136.0,602.0,56.3,62,Petrol_Bike,Morning_Midday,1,25,116,1,1,Flipkart,0,1
w_08356,MUM-07,Mumbai,20,2.0,2,800.0,127.0,28.4,21,Petrol_Bike,Midday_Evening,0,27,144,0,1,Amazon,1,0
w_08357,MUM-07,Mumbai,5,9.8,6,4319.0,491.0,86.4,52,EV_Scooter,Evening_Late,0,24,117,0,1,Amazon,0,0
w_08358,DEL-12,Delhi,15,11.1,6,4910.0,1384.0,46.1,63,Petrol_Bike,Morning_Midday,4,25,253,0,0,Flipkart,0,2
w_08359,VAD-04,Vadodara,33,8.5,6,2237.0,577.0,87.3,27,EV_Scooter,Midday_Evening,1,18,100,0,1,Meesho,0,1
w_08360,MUM-07,Mumbai,13,11.0,6,3850.0,703.0,49.9,73,EV_Scooter,Midday_Evening,0,28,87,0,1,Amazon,0,0
w_08361,BLR-03,Bangalore,15,10.3,6,3842.0,1167.0,69.6,48,Petrol_Bike,Evening_Late,0,24,97,0,1,Flipkart,0,0
w_08362,MUM-07,Mumbai,34,8.1,5,2933.0,559.0,64.0,43,EV_Scooter,Midday_Evening,0,31,137,0,1,Meesho,0,0
w_08363,MUM-07,Mumbai,56,12.4,5,4580.0,849.0,73.6,27,Petrol_Bike,Morning_Midday,1,27,114,1,1,Amazon,0,1
w_08364,DEL-12,Delhi,10,8.8,7,3465.0,387.0,10.0,40,EV_Scooter,Midday_Evening,0,35,287,0,0,Flipkart,0,0
w_08365,DEL-12,Delhi,3,7.0,7,3396.0,1167.0,71.2,23,Petrol_Bike,Midday_Evening,1,37,250,1,0,Amazon,0,1
w_08366,BLR-03,Bangalore,3,8.3,6,2741.0,926.0,56.4,18,Petrol_Bike,Midday_Evening,1,21,80,0,1,Amazon,0,0
w_08367,DEL-12,Delhi,6,7.9,6,3380.0,466.0,72.6,52,Petrol_Bike,Morning_Midday,0,36,273,1,0,Meesho,0,0
w_08368,BLR-03,Bangalore,4,2.9,4,861.0,248.0,24.1,16,Petrol_Bike,Midday_Evening,0,22,57,0,1,Amazon,1,1
w_08369,DEL-12,Delhi,2,4.4,2,800.0,195.0,31.5,19,EV_Scooter,Midday_Evening,0,34,282,0,0,Flipkart,1,0
w_08370,MUM-07,Mumbai,77,9.9,5,2608.0,805.0,40.3,52,Petrol_Bike,Evening_Late,1,25,120,0,1,Amazon,0,0
w_08371,MUM-07,Mumbai,20,3.1,3,800.0,209.0,21.7,21,Cycle,Evening_Late,0,28,154,0,1,Flipkart,1,0
w_08372,DEL-12,Delhi,7,4.2,3,800.0,170.0,30.3,11,EV_Scooter,Midday_Evening,0,35,292,1,0,Amazon,1,0
w_08373,MUM-07,Mumbai,11,5.5,7,2829.0,487.0,49.9,57,Cycle,Evening_Late,0,24,146,0,1,Amazon,0,0
w_08374,BLR-03,Bangalore,2,10.8,6,5080.0,1467.0,43.8,18,Petrol_Bike,Midday_Evening,0,13,75,1,1,Amazon,0,0
w_08375,DEL-12,Delhi,38,8.6,5,2366.0,473.0,70.2,49,Petrol_Bike,Midday_Evening,0,36,229,1,0,Amazon,0,0
w_08376,MUM-07,Mumbai,1,10.3,6,3510.0,1027.0,84.5,59,Petrol_Bike,Morning_Midday,0,27,95,0,1,Amazon,0,0
w_08377,MUM-07,Mumbai,20,9.4,7,4949.0,1214.0,74.4,32,Petrol_Bike,Midday_Evening,0,28,157,1,1,Flipkart,0,1
w_08378,MUM-07,Mumbai,1,5.7,3,1065.0,243.0,16.3,16,Petrol_Bike,Evening_Late,3,27,127,0,1,Amazon,1,2
w_08379,DEL-12,Delhi,8,10.2,6,4709.0,1147.0,58.0,61,Petrol_Bike,Midday_Evening,1,41,246,0,0,Amazon,0,0
w_08380,DEL-12,Delhi,42,10.4,6,4033.0,1290.0,71.8,44,Cycle,Evening_Late,0,40,257,0,0,Flipkart,0,0
w_08381,DEL-12,Delhi,2,4.1,3,868.0,122.0,24.1,26,Petrol_Bike,Midday_Evening,0,31,287,1,0,Meesho,1,0
w_08382,MUM-07,Mumbai,10,2.7,3,800.0,258.0,16.8,21,Petrol_Bike,Midday_Evening,0,26,149,0,1,Flipkart,1,0
w_08383,DEL-12,Delhi,22,4.0,2,800.0,187.0,26.9,14,Petrol_Bike,Morning_Midday,0,38,270,0,0,Amazon,1,0
w_08384,BLR-03,Bangalore,19,2.7,3,800.0,137.0,21.0,15,EV_Scooter,Morning_Midday,3,20,110,1,1,Amazon,1,2
w_08385,MUM-07,Mumbai,13,8.5,7,5001.0,992.0,82.5,33,Petrol_Bike,Midday_Evening,1,28,134,0,1,Amazon,0,0
w_08386,DEL-12,Delhi,20,10.7,7,5290.0,1558.0,76.0,59,Petrol_Bike,Midday_Evening,1,31,267,0,0,Flipkart,0,1
w_08387,CHN-06,Chennai,6,7.3,6,2723.0,256.0,28.9,47,EV_Scooter,Morning_Midday,1,20,110,0,1,Meesho,0,1
w_08388,MUM-07,Mumbai,84,10.9,6,3958.0,839.0,66.3,48,EV_Scooter,Evening_Late,0,26,130,1,1,Meesho,0,1
w_08389,DEL-12,Delhi,2,9.3,5,2322.0,781.0,43.0,78,Petrol_Bike,Morning_Midday,0,36,278,0,0,Amazon,0,0
w_08390,VAD-04,Vadodara,38,9.3,7,3530.0,884.0,42.9,47,Petrol_Bike,Midday_Evening,1,20,124,1,1,Amazon,0,1
w_08391,DEL-12,Delhi,14,6.1,6,2517.0,385.0,63.1,39,EV_Scooter,Morning_Midday,2,33,238,0,0,Flipkart,0,1
w_08392,VAD-04,Vadodara,22,10.9,6,4249.0,1068.0,59.9,10,EV_Scooter,Midday_Evening,4,10,128,0,1,Meesho,0,2
w_08393,CHN-06,Chennai,26,9.9,7,5020.0,472.0,55.4,33,EV_Scooter,Evening_Late,1,22,111,1,1,Flipkart,0,1
w_08394,BLR-03,Bangalore,21,8.8,6,2869.0,878.0,34.4,45,Petrol_Bike,Midday_Evening,1,22,110,1,1,Meesho,0,1
w_08395,BLR-03,Bangalore,5,8.1,7,4439.0,1264.0,56.8,63,Petrol_Bike,Midday_Evening,1,13,93,1,1,Amazon,0,0
w_08396,BLR-03,Bangalore,9,10.7,5,3107.0,329.0,36.2,70,Petrol_Bike,Evening_Late,0,23,115,0,1,Amazon,0,1
w_08397,DEL-12,Delhi,2,10.0,6,3277.0,600.0,66.2,51,Petrol_Bike,Evening_Late,4,35,259,1,0,Meesho,0,2
w_08398,DEL-12,Delhi,9,9.5,7,3981.0,1053.0,59.4,43,Petrol_Bike,Morning_Midday,0,33,278,0,0,Flipkart,0,0
w_08399,BLR-03,Bangalore,16,4.6,3,1108.0,137.0,31.3,25,Petrol_Bike,Midday_Evening,1,12,84,1,1,Meesho,1,1
w_08400,CHN-06,Chennai,22,10.0,6,4378.0,711.0,40.1,55,Petrol_Bike,Midday_Evening,1,24,96,0,1,Amazon,0,1
w_08401,DEL-12,Delhi,18,9.9,6,3267.0,846.0,83.7,38,Petrol_Bike,Evening_Late,0,35,275,0,0,Amazon,0,0
w_08402,CHN-06,Chennai,2,11.5,5,3296.0,479.0,64.1,62,Petrol_Bike,Midday_Evening,3,22,97,0,1,Meesho,0,2
w_08403,DEL-12,Delhi,6,7.7,6,1920.0,223.0,127.7,67,Petrol_Bike,Midday_Evening,0,32,315,1,0,Amazon,0,0
w_08404,DEL-12,Delhi,6,8.4,6,3518.0,1112.0,42.9,68,Cycle,Evening_Late,1,34,274,0,0,Meesho,0,1
w_08405,DEL-12,Delhi,3,2.5,2,800.0,115.0,21.1,18,EV_Scooter,Midday_Evening,0,34,260,0,0,Flipkart,1,0
w_08406,MUM-07,Mumbai,5,9.8,6,3369.0,425.0,44.7,55,Petrol_Bike,Midday_Evening,0,28,150,1,1,Amazon,0,0
w_08407,VAD-04,Vadodara,12,9.9,6,4725.0,562.0,80.8,46,EV_Scooter,Evening_Late,1,12,103,1,1,Amazon,0,1
w_08408,MUM-07,Mumbai,50,10.9,5,4806.0,580.0,70.1,23,Petrol_Bike,Midday_Evening,0,22,153,0,1,Flipkart,0,0
w_08409,DEL-12,Delhi,4,12.2,6,5033.0,1385.0,30.1,48,EV_Scooter,Midday_Evening,0,45,282,1,0,Amazon,0,0
w_08410,MUM-07,Mumbai,3,7.8,6,3185.0,435.0,54.3,44,Petrol_Bike,Midday_Evening,0,23,161,1,1,Meesho,0,0
w_08411,DEL-12,Delhi,6,12.8,5,4305.0,882.0,79.0,43,Petrol_Bike,Midday_Evening,1,35,249,1,0,Amazon,0,1
w_08412,CHN-06,Chennai,17,9.4,7,4275.0,485.0,55.8,74,Petrol_Bike,Morning_Midday,1,15,75,0,1,Flipkart,0,1
w_08413,MUM-07,Mumbai,41,9.9,6,2994.0,530.0,79.9,27,Petrol_Bike,Morning_Midday,0,21,115,0,1,Amazon,0,0
w_08414,DEL-12,Delhi,11,9.6,6,3318.0,1134.0,71.3,48,Petrol_Bike,Evening_Late,0,35,253,0,0,Flipkart,0,0
w_08415,MUM-07,Mumbai,2,2.6,2,800.0,121.0,26.8,16,Petrol_Bike,Evening_Late,0,28,171,0,1,Amazon,1,0
w_08416,VAD-04,Vadodara,3,10.9,6,4843.0,919.0,70.4,10,Petrol_Bike,Midday_Evening,0,19,169,0,1,Amazon,0,1
w_08417,BLR-03,Bangalore,14,9.3,6,3437.0,893.0,41.3,50,Cycle,Midday_Evening,1,19,103,0,1,Amazon,0,0
w_08418,DEL-12,Delhi,32,7.8,5,3153.0,656.0,61.4,53,EV_Scooter,Midday_Evening,3,35,260,0,0,Flipkart,0,2
w_08419,BLR-03,Bangalore,74,9.1,7,4837.0,1031.0,63.8,62,EV_Scooter,Midday_Evening,0,15,87,0,1,Amazon,0,0
w_08420,MUM-07,Mumbai,3,7.5,7,3395.0,808.0,60.1,10,Cycle,Morning_Midday,0,33,150,1,1,Amazon,0,0
w_08421,DEL-12,Delhi,14,10.8,6,4088.0,869.0,45.2,49,EV_Scooter,Midday_Evening,1,38,314,1,0,Amazon,0,1
w_08422,MUM-07,Mumbai,4,8.5,6,3464.0,987.0,55.2,42,Petrol_Bike,Morning_Midday,0,24,174,1,1,Amazon,0,0
w_08423,MUM-07,Mumbai,4,9.3,6,3951.0,660.0,71.8,55,Petrol_Bike,Midday_Evening,0,28,158,0,1,Amazon,0,0
w_08424,VAD-04,Vadodara,4,11.3,6,4464.0,813.0,60.9,55,Petrol_Bike,Midday_Evening,0,14,143,1,1,Meesho,0,0
w_08425,MUM-07,Mumbai,8,10.7,5,3594.0,398.0,12.7,53,Petrol_Bike,Morning_Midday,0,27,150,1,1,Flipkart,0,1
w_08426,MUM-07,Mumbai,5,2.3,3,800.0,86.0,35.2,17,Cycle,Evening_Late,0,31,129,0,1,Amazon,1,0
w_08427,MUM-07,Mumbai,104,8.3,7,3761.0,970.0,51.1,48,EV_Scooter,Midday_Evening,1,31,112,1,1,Amazon,0,1
w_08428,CHN-06,Chennai,7,10.2,6,4552.0,1374.0,27.4,51,Petrol_Bike,Midday_Evening,0,22,105,1,1,Flipkart,0,0
w_08429,MUM-07,Mumbai,32,8.3,7,3591.0,747.0,60.0,22,Petrol_Bike,Midday_Evening,0,27,140,0,1,Flipkart,0,0
w_08430,MUM-07,Mumbai,6,10.2,7,4087.0,746.0,47.7,95,Petrol_Bike,Midday_Evening,0,33,94,0,1,Amazon,0,0
w_08431,MUM-07,Mumbai,104,7.5,6,2693.0,291.0,42.2,59,Petrol_Bike,Evening_Late,0,31,127,1,1,Amazon,0,1
w_08432,DEL-12,Delhi,17,3.5,3,800.0,87.0,11.3,11,EV_Scooter,Evening_Late,0,35,240,0,0,Amazon,1,0
w_08433,VAD-04,Vadodara,28,9.8,6,3146.0,505.0,87.8,50,Petrol_Bike,Evening_Late,1,8,140,0,1,Flipkart,0,0
w_08434,BLR-03,Bangalore,6,9.5,6,4009.0,1019.0,69.3,58,Petrol_Bike,Evening_Late,0,19,82,0,1,Amazon,0,0
w_08435,CHN-06,Chennai,32,10.1,7,4186.0,752.0,32.7,25,Petrol_Bike,Morning_Midday,1,24,113,1,1,Flipkart,0,1
w_08436,MUM-07,Mumbai,17,3.4,3,800.0,255.0,26.7,24,Petrol_Bike,Midday_Evening,0,17,113,0,1,Amazon,1,0
