worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_7009,MUM-07,Mumbai,20,8.7,3,3172.0,647.0,0,35,179,0,1,Meesho,0,0
w_7010,MUM-07,Mumbai,30,9.2,5,2738.0,325.0,1,33,178,0,1,Flipkart,0,1
w_7011,MUM-07,Mumbai,3,9.4,5,4085.0,475.0,2,29,157,0,1,Amazon,0,2
w_7012,BLR-03,Bangalore,7,7.4,6,3565.0,356.0,0,8,104,0,0,Amazon,0,0
w_7013,MUM-07,Mumbai,66,7.3,6,2658.0,333.0,0,31,152,1,1,Amazon,0,0
w_7014,VAD-04,Vadodara,12,10.8,6,2486.0,165.0,2,16,142,1,1,Flipkart,0,1
w_7015,DEL-12,Delhi,48,7.0,4,4197.0,291.0,3,23,265,0,0,Amazon,0,1
w_7016,CHN-06,Chennai,8,9.5,5,3656.0,962.0,1,13,108,0,0,Amazon,0,1
w_7017,MUM-07,Mumbai,1,6.5,6,2472.0,297.0,0,35,166,0,1,Flipkart,0,1
w_7018,VAD-04,Vadodara,20,8.7,5,3636.0,671.0,5,16,142,0,1,Flipkart,0,2
w_7019,MUM-07,Mumbai,66,8.8,4,2609.0,454.0,0,29,172,1,1,Meesho,0,1
w_7020,BLR-03,Bangalore,51,9.3,6,4042.0,843.0,0,9,80,0,0,Amazon,0,0
w_7021,DEL-12,Delhi,8,11.2,5,4263.0,904.0,0,24,231,1,0,Flipkart,0,0
w_7022,BLR-03,Bangalore,72,6.0,4,4280.0,606.0,3,5,91,0,0,Amazon,0,2
w_7023,CHN-06,Chennai,19,8.3,5,3783.0,315.0,0,10,112,1,0,Flipkart,0,0
w_7024,BLR-03,Bangalore,1,9.3,5,3696.0,349.0,0,11,86,0,0,Amazon,0,0
w_7025,DEL-12,Delhi,1,9.3,5,3389.0,474.0,1,19,231,0,0,Flipkart,0,1
w_7026,DEL-12,Delhi,19,7.4,3,2814.0,535.0,0,25,236,1,0,Amazon,0,0
w_7027,VAD-04,Vadodara,23,8.8,5,4457.0,907.0,0,20,140,0,1,Flipkart,0,0
w_7028,CHN-06,Chennai,2,8.0,5,4023.0,1139.0,4,11,124,0,0,Amazon,0,2
w_7029,MUM-07,Mumbai,76,9.5,6,2844.0,359.0,2,35,162,0,1,Meesho,0,1
w_7030,VAD-04,Vadodara,37,7.8,5,2231.0,173.0,0,21,134,0,1,Flipkart,0,0
w_7031,DEL-12,Delhi,48,7.9,3,3067.0,566.0,1,20,225,0,0,Amazon,0,1
w_7032,MUM-07,Mumbai,26,8.5,6,4568.0,304.0,1,34,182,0,1,Amazon,0,1
w_7033,DEL-12,Delhi,32,7.0,5,3899.0,356.0,0,20,245,0,0,Amazon,0,0
w_7034,DEL-12,Delhi,14,6.5,5,3689.0,696.0,0,24,258,0,0,Flipkart,0,0
w_7035,MUM-07,Mumbai,34,5.3,3,4559.0,1282.0,1,34,157,0,1,Amazon,0,1
w_7036,BLR-03,Bangalore,104,7.7,6,1853.0,183.0,3,9,118,1,0,Meesho,0,1
w_7037,MUM-07,Mumbai,31,6.5,5,3436.0,483.0,2,33,167,0,1,Meesho,0,2
w_7038,MUM-07,Mumbai,12,7.4,4,4483.0,720.0,0,33,145,1,1,Meesho,0,0
w_7039,DEL-12,Delhi,10,10.5,5,2697.0,778.0,1,21,247,0,0,Amazon,0,1
w_7040,DEL-12,Delhi,99,7.5,4,2800.0,655.0,3,21,252,1,0,Amazon,0,1
w_7041,BLR-03,Bangalore,6,10.5,5,3331.0,443.0,0,10,109,0,0,Amazon,0,0
w_7042,MUM-07,Mumbai,49,8.8,4,3073.0,362.0,1,32,152,1,1,Meesho,0,1
w_7043,DEL-12,Delhi,18,7.4,5,3192.0,573.0,3,20,250,1,0,Flipkart,0,1
w_7044,VAD-04,Vadodara,17,6.0,6,3630.0,528.0,1,19,135,0,1,Amazon,0,1
w_7045,CHN-06,Chennai,41,7.8,5,3047.0,622.0,1,10,121,0,0,Amazon,0,1
w_7046,MUM-07,Mumbai,4,7.2,5,3237.0,595.0,0,35,173,1,1,Amazon,0,0
w_7047,BLR-03,Bangalore,18,10.4,3,2839.0,166.0,0,10,81,0,0,Amazon,0,0
w_7048,VAD-04,Vadodara,1,11.9,5,3345.0,230.0,0,15,139,0,1,Meesho,0,1
w_7049,MUM-07,Mumbai,33,10.1,5,3656.0,305.0,0,34,158,0,1,Flipkart,0,0
w_7050,DEL-12,Delhi,1,6.5,5,3590.0,764.0,2,21,251,0,0,Amazon,0,2
w_7051,CHN-06,Chennai,2,8.1,6,3014.0,887.0,1,12,138,0,0,Flipkart,0,1
w_7052,DEL-12,Delhi,55,7.5,5,2900.0,473.0,0,19,227,0,0,Meesho,0,0
w_7053,CHN-06,Chennai,17,6.8,3,3194.0,279.0,1,10,127,1,0,Amazon,0,1
w_7054,DEL-12,Delhi,6,7.8,5,3168.0,642.0,0,21,260,0,0,Flipkart,0,0
w_7055,DEL-12,Delhi,26,7.7,5,2602.0,537.0,0,23,247,0,0,Amazon,0,0
w_7056,VAD-04,Vadodara,21,11.7,5,2726.0,651.0,0,15,139,1,1,Amazon,0,0
w_7057,BLR-03,Bangalore,15,8.7,6,3909.0,889.0,0,7,117,1,0,Amazon,0,0
w_7058,MUM-07,Mumbai,70,9.7,5,1618.0,359.0,1,30,154,0,1,Amazon,0,1
w_7059,CHN-06,Chennai,41,10.1,5,3962.0,916.0,0,14,109,0,0,Amazon,0,0
w_7060,CHN-06,Chennai,4,9.5,6,3773.0,961.0,1,10,138,1,0,Flipkart,0,1
w_7061,CHN-06,Chennai,25,10.7,5,4205.0,1152.0,0,9,105,0,0,Meesho,0,0
w_7062,DEL-12,Delhi,2,7.3,3,3430.0,174.0,0,19,256,0,0,Amazon,0,0
w_7063,DEL-12,Delhi,8,9.9,6,4426.0,958.0,1,24,241,0,0,Amazon,0,1
w_7064,BLR-03,Bangalore,72,11.9,3,4227.0,1206.0,0,5,118,0,0,Amazon,0,1
w_7065,VAD-04,Vadodara,18,6.6,3,5414.0,1296.0,0,18,135,1,1,Meesho,0,0
w_7066,DEL-12,Delhi,66,7.3,6,5333.0,375.0,1,23,261,0,0,Amazon,0,1
w_7067,VAD-04,Vadodara,5,7.2,5,2858.0,669.0,1,17,130,1,1,Flipkart,0,1
w_7068,DEL-12,Delhi,6,12.0,6,5500.0,622.0,1,24,250,1,0,Amazon,0,1
w_7069,VAD-04,Vadodara,13,5.9,5,4714.0,453.0,0,16,145,0,1,Meesho,0,0
w_7070,VAD-04,Vadodara,13,8.2,6,3318.0,334.0,0,16,144,0,1,Meesho,0,0
w_7071,MUM-07,Mumbai,41,9.0,5,2481.0,727.0,1,33,175,1,1,Flipkart,0,1
w_7072,MUM-07,Mumbai,27,6.9,5,3110.0,668.0,0,29,183,1,1,Flipkart,0,0
w_7073,DEL-12,Delhi,24,6.0,3,3183.0,937.0,0,19,226,1,0,Amazon,0,0
w_7074,VAD-04,Vadodara,27,6.4,5,3949.0,1034.0,0,16,139,1,1,Amazon,0,0
w_7075,DEL-12,Delhi,39,7.5,6,2775.0,780.0,0,23,240,1,0,Flipkart,0,0
w_7076,VAD-04,Vadodara,66,6.9,6,3468.0,655.0,1,16,150,0,1,Amazon,0,2
w_7077,DEL-12,Delhi,16,10.9,6,4056.0,556.0,1,19,235,1,0,Flipkart,0,1
w_7078,DEL-12,Delhi,48,6.9,6,2723.0,639.0,3,24,226,0,0,Amazon,0,1
w_7079,DEL-12,Delhi,20,6.9,6,3397.0,185.0,2,21,238,1,0,Amazon,0,1
w_7080,BLR-03,Bangalore,38,8.8,3,2858.0,603.0,0,5,81,0,0,Flipkart,0,0
w_7081,MUM-07,Mumbai,62,8.6,5,4930.0,1425.0,0,34,183,0,1,Flipkart,0,0
w_7082,BLR-03,Bangalore,1,2.0,3,2942.0,769.0,0,7,111,0,0,Amazon,1,0
w_7083,MUM-07,Mumbai,23,6.3,5,3753.0,365.0,2,35,183,0,1,Flipkart,0,1
w_7084,DEL-12,Delhi,104,7.0,5,2612.0,214.0,0,22,233,0,0,Meesho,0,0
w_7085,DEL-12,Delhi,20,6.0,6,2836.0,728.0,1,23,264,0,0,Amazon,0,1
w_7086,VAD-04,Vadodara,59,9.9,5,3189.0,202.0,0,20,162,0,1,Amazon,0,0
w_7087,DEL-12,Delhi,6,5.0,5,2486.0,743.0,2,22,231,0,0,Amazon,0,2
w_7088,DEL-12,Delhi,27,10.1,4,3619.0,604.0,0,19,241,0,0,Amazon,0,0
w_7089,MUM-07,Mumbai,61,3.8,5,2287.0,645.0,3,35,167,0,1,Flipkart,1,1
w_7090,VAD-04,Vadodara,16,8.2,4,3545.0,896.0,3,19,132,1,1,Amazon,0,2
w_7091,VAD-04,Vadodara,20,11.1,3,3554.0,797.0,0,20,143,1,1,Flipkart,0,0
w_7092,CHN-06,Chennai,2,6.8,3,3616.0,367.0,0,15,115,0,0,Amazon,0,0
w_7093,DEL-12,Delhi,1,8.0,5,4152.0,297.0,0,19,252,1,0,Amazon,0,0
w_7094,VAD-04,Vadodara,18,10.1,5,4311.0,922.0,3,19,137,1,1,Flipkart,0,1
w_7095,MUM-07,Mumbai,55,10.0,3,2806.0,273.0,1,33,148,0,1,Flipkart,0,1
w_7096,DEL-12,Delhi,80,8.6,4,3818.0,982.0,0,19,260,0,0,Amazon,0,0
w_7097,BLR-03,Bangalore,32,7.6,5,3507.0,234.0,1,5,99,0,0,Amazon,0,1
w_7098,VAD-04,Vadodara,52,7.6,6,4267.0,772.0,2,21,132,0,1,Flipkart,0,1
w_7099,MUM-07,Mumbai,39,5.2,5,3095.0,481.0,0,35,165,0,1,Flipkart,0,0
w_7100,CHN-06,Chennai,36,6.0,5,2121.0,596.0,3,14,137,1,0,Meesho,0,1
w_7101,VAD-04,Vadodara,43,8.1,5,3334.0,916.0,1,19,162,1,1,Amazon,0,1
w_7102,MUM-07,Mumbai,21,8.5,5,3465.0,797.0,1,34,160,1,1,Amazon,0,1
w_7103,CHN-06,Chennai,18,12.0,4,4436.0,1059.0,0,15,106,0,0,Amazon,0,1
w_7104,DEL-12,Delhi,5,9.6,6,4189.0,949.0,2,23,259,0,0,Amazon,0,2
w_7105,MUM-07,Mumbai,55,7.3,6,2500.0,547.0,5,34,178,0,1,Amazon,0,2
w_7106,VAD-04,Vadodara,1,9.0,6,4424.0,1324.0,0,15,130,1,1,Meesho,0,0
w_7107,VAD-04,Vadodara,9,4.5,5,2759.0,646.0,0,15,134,0,1,Flipkart,0,0
w_7108,MUM-07,Mumbai,22,8.2,5,2822.0,808.0,0,30,150,1,1,Amazon,0,0
w_7109,CHN-06,Chennai,104,9.4,4,3620.0,577.0,0,15,101,0,0,Flipkart,0,0
w_7110,MUM-07,Mumbai,46,9.4,5,3651.0,1094.0,1,34,172,1,1,Amazon,0,1
w_7111,BLR-03,Bangalore,13,7.9,5,3382.0,689.0,0,6,88,0,0,Amazon,0,1
w_7112,CHN-06,Chennai,37,9.1,5,3388.0,936.0,0,10,131,0,0,Flipkart,0,0
w_7113,MUM-07,Mumbai,80,7.5,6,2463.0,179.0,0,32,179,0,1,Amazon,0,0
w_7114,VAD-04,Vadodara,23,8.8,4,3418.0,693.0,0,19,126,0,1,Amazon,0,0
w_7115,DEL-12,Delhi,18,6.1,3,4470.0,1333.0,2,21,263,1,0,Amazon,0,1
w_7116,CHN-06,Chennai,24,5.7,4,3432.0,229.0,0,12,108,0,0,Flipkart,0,0
w_7117,BLR-03,Bangalore,11,10.5,6,4932.0,1414.0,0,11,89,0,0,Meesho,0,0
w_7118,VAD-04,Vadodara,71,7.6,5,3499.0,303.0,0,19,140,0,1,Amazon,0,0
w_7119,DEL-12,Delhi,47,8.9,4,2827.0,845.0,1,21,237,1,0,Meesho,0,1
w_7120,DEL-12,Delhi,36,6.4,4,2782.0,340.0,0,20,228,0,0,Flipkart,0,1
w_7121,CHN-06,Chennai,26,5.7,6,4369.0,1085.0,0,11,111,0,0,Flipkart,0,0
w_7122,VAD-04,Vadodara,104,6.9,3,3731.0,212.0,0,15,123,0,1,Amazon,0,0
w_7123,DEL-12,Delhi,10,8.8,5,2375.0,289.0,1,25,232,0,0,Meesho,0,1
w_7124,CHN-06,Chennai,9,3.9,5,3616.0,726.0,0,9,119,0,0,Flipkart,1,0
w_7125,MUM-07,Mumbai,8,8.4,3,3930.0,420.0,0,34,157,0,1,Amazon,0,1
w_7126,DEL-12,Delhi,40,9.4,4,2463.0,592.0,1,23,245,0,0,Flipkart,0,1
w_7127,VAD-04,Vadodara,47,6.2,5,3315.0,726.0,0,18,142,1,1,Flipkart,0,0
w_7128,MUM-07,Mumbai,27,8.5,3,2819.0,839.0,0,35,172,0,1,Amazon,0,0
w_7129,MUM-07,Mumbai,31,8.3,5,3141.0,616.0,0,30,177,0,1,Flipkart,0,0
w_7130,CHN-06,Chennai,12,6.3,6,2704.0,654.0,0,15,126,1,0,Flipkart,0,0
w_7131,MUM-07,Mumbai,1,7.7,5,1948.0,134.0,4,33,181,1,1,Flipkart,0,2
w_7132,DEL-12,Delhi,8,8.0,3,2387.0,145.0,2,20,246,0,0,Meesho,0,1
w_7133,DEL-12,Delhi,26,6.3,4,4293.0,839.0,5,19,250,0,0,Flipkart,0,2
w_7134,VAD-04,Vadodara,50,7.3,5,3042.0,901.0,0,21,132,1,1,Meesho,0,0
w_7135,DEL-12,Delhi,45,8.0,5,4948.0,580.0,1,22,235,1,0,Amazon,0,1
w_7136,BLR-03,Bangalore,5,8.6,6,2658.0,134.0,0,8,111,1,0,Flipkart,0,0
w_7137,CHN-06,Chennai,1,11.8,5,3700.0,500.0,1,9,116,0,0,Meesho,0,1
w_7138,DEL-12,Delhi,57,6.1,5,3688.0,866.0,1,21,261,0,0,Flipkart,0,1
w_7139,DEL-12,Delhi,2,10.7,5,3486.0,873.0,1,22,238,1,0,Amazon,0,1
w_7140,VAD-04,Vadodara,14,6.2,5,4428.0,1086.0,1,17,150,0,1,Flipkart,0,1
w_7141,CHN-06,Chennai,2,8.0,5,2483.0,174.0,0,10,116,0,0,Flipkart,0,0
w_7142,VAD-04,Vadodara,24,9.8,6,4385.0,1064.0,2,18,158,0,1,Amazon,0,1
w_7143,BLR-03,Bangalore,13,8.9,5,3219.0,227.0,1,10,98,1,0,Amazon,0,1
w_7144,MUM-07,Mumbai,6,3.3,5,3854.0,1144.0,1,29,168,1,1,Meesho,1,1
w_7145,CHN-06,Chennai,27,10.2,4,3376.0,481.0,0,15,123,1,0,Flipkart,0,0
w_7146,BLR-03,Bangalore,13,8.6,4,4677.0,1045.0,0,7,118,0,0,Flipkart,0,0
w_7147,BLR-03,Bangalore,5,6.9,5,2785.0,477.0,0,10,89,1,0,Amazon,0,0
w_7148,MUM-07,Mumbai,36,7.7,6,2305.0,254.0,0,30,163,1,1,Meesho,0,0
w_7149,MUM-07,Mumbai,54,8.9,5,4066.0,824.0,2,30,174,1,1,Amazon,0,2
w_7150,DEL-12,Delhi,9,9.2,6,3616.0,195.0,1,22,239,0,0,Amazon,0,1
w_7151,BLR-03,Bangalore,6,9.1,6,3777.0,666.0,1,8,80,0,0,Amazon,0,1
w_7152,VAD-04,Vadodara,2,6.6,5,4503.0,269.0,3,20,134,0,1,Flipkart,0,2
w_7153,CHN-06,Chennai,22,8.0,3,3686.0,708.0,0,13,106,0,0,Meesho,0,0
w_7154,CHN-06,Chennai,53,6.3,5,3280.0,539.0,0,13,110,1,0,Amazon,0,0
w_7155,MUM-07,Mumbai,8,9.5,4,3478.0,952.0,3,32,160,0,1,Flipkart,0,2
w_7156,BLR-03,Bangalore,18,7.5,5,5071.0,1478.0,5,9,91,0,0,Flipkart,0,2
w_7157,DEL-12,Delhi,5,8.9,5,3763.0,801.0,0,19,232,0,0,Amazon,0,0
w_7158,DEL-12,Delhi,15,7.0,6,4117.0,396.0,0,24,243,0,0,Amazon,0,0
w_7159,MUM-07,Mumbai,1,8.2,5,2861.0,518.0,1,29,176,0,1,Amazon,0,2
w_7160,DEL-12,Delhi,72,7.6,6,4177.0,211.0,1,23,259,0,0,Amazon,0,1
w_7161,BLR-03,Bangalore,33,5.6,3,3181.0,770.0,0,8,100,0,0,Flipkart,0,0
w_7162,MUM-07,Mumbai,12,10.2,5,2107.0,127.0,4,29,165,1,1,Amazon,0,2
w_7163,DEL-12,Delhi,63,9.3,5,3670.0,924.0,5,20,242,1,0,Amazon,0,2
w_7164,DEL-12,Delhi,6,5.5,3,3600.0,418.0,1,25,238,1,0,Meesho,0,1
w_7165,BLR-03,Bangalore,2,6.4,5,3786.0,426.0,0,8,93,1,0,Meesho,0,0
w_7166,VAD-04,Vadodara,85,6.8,5,3288.0,238.0,1,20,145,1,1,Amazon,0,0
w_7167,CHN-06,Chennai,11,10.6,5,4340.0,961.0,3,11,129,0,0,Amazon,0,2
w_7168,DEL-12,Delhi,82,9.7,6,3747.0,530.0,0,21,235,0,0,Meesho,0,0
w_7169,MUM-07,Mumbai,30,8.4,5,3234.0,234.0,1,32,155,1,1,Flipkart,0,1
w_7170,MUM-07,Mumbai,104,4.8,5,4360.0,568.0,0,33,148,0,1,Amazon,0,1
w_7171,DEL-12,Delhi,42,8.9,6,3794.0,1064.0,0,19,250,0,0,Flipkart,0,0
w_7172,CHN-06,Chennai,3,8.3,5,3617.0,212.0,2,9,102,0,0,Meesho,0,2
w_7173,MUM-07,Mumbai,57,7.3,4,3116.0,677.0,0,32,180,0,1,Meesho,0,0
w_7174,BLR-03,Bangalore,4,10.6,5,5083.0,891.0,0,6,110,0,0,Flipkart,0,0
w_7175,VAD-04,Vadodara,35,7.6,5,2707.0,540.0,0,20,135,1,1,Flipkart,0,0
w_7176,DEL-12,Delhi,20,10.4,5,3215.0,476.0,2,23,256,0,0,Meesho,0,1
w_7177,CHN-06,Chennai,36,7.3,4,3219.0,548.0,0,10,104,0,0,Flipkart,0,0
w_7178,BLR-03,Bangalore,43,6.3,6,3352.0,804.0,0,8,87,0,0,Flipkart,0,0
w_7179,MUM-07,Mumbai,48,5.5,6,3980.0,680.0,1,32,146,0,1,Flipkart,0,2
w_7180,DEL-12,Delhi,54,7.8,6,3843.0,554.0,2,20,234,1,0,Amazon,0,1
w_7181,MUM-07,Mumbai,56,8.1,5,3946.0,469.0,1,31,179,0,1,Amazon,0,1
w_7182,MUM-07,Mumbai,15,6.1,4,3429.0,558.0,2,32,165,1,1,Meesho,0,1
w_7183,BLR-03,Bangalore,66,6.2,5,4425.0,858.0,0,10,117,0,0,Amazon,0,0
w_7184,BLR-03,Bangalore,38,10.4,6,2881.0,414.0,2,11,85,0,0,Amazon,0,2
w_7185,MUM-07,Mumbai,54,9.5,3,2824.0,777.0,0,33,162,1,1,Flipkart,0,0
w_7186,CHN-06,Chennai,104,11.7,4,2524.0,755.0,0,10,106,0,0,Meesho,0,0
w_7187,DEL-12,Delhi,3,4.8,5,3148.0,318.0,2,21,265,1,0,Flipkart,0,1
w_7188,MUM-07,Mumbai,13,11.4,5,3580.0,756.0,0,30,174,0,1,Amazon,0,0
w_7189,DEL-12,Delhi,49,6.4,6,3051.0,310.0,0,21,228,0,0,Amazon,0,0
w_7190,DEL-12,Delhi,2,5.4,5,3099.0,574.0,0,21,259,0,0,Meesho,0,0
w_7191,DEL-12,Delhi,23,8.5,5,4388.0,651.0,1,24,238,1,0,Amazon,0,0
w_7192,DEL-12,Delhi,58,4.3,5,2950.0,328.0,1,23,238,1,0,Meesho,0,1
w_7193,DEL-12,Delhi,1,10.2,6,3247.0,440.0,0,22,261,1,0,Amazon,0,0
w_7194,VAD-04,Vadodara,84,8.3,5,3804.0,307.0,0,17,141,1,1,Amazon,0,0
w_7195,BLR-03,Bangalore,104,6.6,6,2166.0,151.0,2,8,106,0,0,Amazon,0,1
w_7196,DEL-12,Delhi,11,10.0,5,2541.0,413.0,5,23,247,0,0,Flipkart,0,2
w_7197,VAD-04,Vadodara,43,7.7,6,4107.0,1042.0,1,18,142,0,1,Meesho,0,1
w_7198,BLR-03,Bangalore,4,8.1,5,2023.0,447.0,3,10,108,0,0,Flipkart,0,1
w_7199,CHN-06,Chennai,44,9.3,5,2318.0,461.0,0,14,129,0,0,Flipkart,0,0
w_7200,CHN-06,Chennai,19,6.7,3,2172.0,337.0,1,9,138,0,0,Meesho,0,1
w_7201,MUM-07,Mumbai,59,5.9,6,3219.0,538.0,2,34,151,0,1,Amazon,0,1
w_7202,VAD-04,Vadodara,7,7.7,5,2478.0,137.0,1,17,134,1,1,Flipkart,0,1
w_7203,DEL-12,Delhi,33,5.3,3,2821.0,804.0,3,23,247,1,0,Amazon,0,2
w_7204,VAD-04,Vadodara,46,7.1,6,4425.0,565.0,3,20,129,1,1,Flipkart,0,2
w_7205,CHN-06,Chennai,6,6.0,4,3336.0,929.0,0,10,109,1,0,Amazon,0,0
w_7206,VAD-04,Vadodara,51,7.4,5,3675.0,842.0,1,19,157,0,1,Amazon,0,1
w_7207,MUM-07,Mumbai,95,6.2,4,3784.0,721.0,1,31,160,0,1,Flipkart,0,1
w_7208,MUM-07,Mumbai,28,7.3,4,4350.0,702.0,0,33,170,0,1,Meesho,0,0
w_7209,MUM-07,Mumbai,46,10.1,5,3114.0,407.0,0,34,173,0,1,Flipkart,0,0
w_7210,BLR-03,Bangalore,22,6.5,6,3437.0,720.0,0,6,106,0,0,Amazon,0,1
w_7211,DEL-12,Delhi,27,8.8,5,3315.0,970.0,0,19,230,0,0,Flipkart,0,0
w_7212,VAD-04,Vadodara,1,4.4,5,2695.0,677.0,3,17,158,1,1,Amazon,0,2
w_7213,MUM-07,Mumbai,22,7.3,6,3372.0,498.0,1,35,177,0,1,Flipkart,0,1
w_7214,DEL-12,Delhi,25,6.4,6,3743.0,638.0,0,21,255,0,0,Meesho,0,0
w_7215,VAD-04,Vadodara,33,8.1,5,4193.0,701.0,3,19,162,0,1,Amazon,0,1
w_7216,DEL-12,Delhi,5,6.9,6,2796.0,321.0,4,25,242,1,0,Amazon,0,2
w_7217,DEL-12,Delhi,8,9.7,4,4369.0,1144.0,0,25,262,1,0,Amazon,0,0
w_7218,BLR-03,Bangalore,42,7.3,6,3184.0,711.0,0,8,108,0,0,Meesho,0,0
w_7219,CHN-06,Chennai,5,10.2,5,4484.0,894.0,2,15,113,0,0,Meesho,0,1
w_7220,CHN-06,Chennai,16,3.8,4,3477.0,550.0,0,12,137,0,0,Meesho,1,0
w_7221,CHN-06,Chennai,8,8.1,6,3721.0,408.0,0,15,134,1,0,Amazon,0,0
w_7222,MUM-07,Mumbai,23,8.3,6,3194.0,671.0,2,30,158,0,1,Flipkart,0,1
w_7223,VAD-04,Vadodara,104,6.1,4,4750.0,519.0,2,15,160,0,1,Meesho,0,2
w_7224,MUM-07,Mumbai,57,8.0,6,2785.0,145.0,1,29,148,0,1,Amazon,0,1
w_7225,CHN-06,Chennai,9,9.0,3,4323.0,288.0,0,15,127,1,0,Amazon,0,0
w_7226,CHN-06,Chennai,13,10.2,5,2613.0,584.0,2,13,130,0,0,Flipkart,0,1
w_7227,CHN-06,Chennai,75,7.4,4,2959.0,427.0,0,13,133,0,0,Amazon,0,0
w_7228,VAD-04,Vadodara,68,7.1,5,4855.0,493.0,0,18,151,0,1,Amazon,0,0
w_7229,CHN-06,Chennai,5,6.8,3,4006.0,439.0,0,14,111,0,0,Flipkart,0,1
w_7230,MUM-07,Mumbai,53,8.1,6,3716.0,645.0,2,29,167,0,1,Flipkart,0,2
w_7231,VAD-04,Vadodara,10,6.1,5,3661.0,1012.0,0,20,149,0,1,Meesho,0,0
w_7232,MUM-07,Mumbai,23,9.5,5,4390.0,515.0,1,29,151,1,1,Flipkart,0,1
w_7233,VAD-04,Vadodara,1,4.8,3,3794.0,811.0,2,20,131,0,1,Meesho,0,2
w_7234,DEL-12,Delhi,104,7.9,5,3527.0,904.0,1,24,228,0,0,Flipkart,0,1
w_7235,MUM-07,Mumbai,42,5.2,5,3870.0,666.0,1,29,182,0,1,Flipkart,0,1
w_7236,DEL-12,Delhi,8,7.9,5,3342.0,190.0,0,20,237,1,0,Amazon,0,0
w_7237,DEL-12,Delhi,34,9.6,6,3181.0,792.0,1,20,245,0,0,Flipkart,0,1
w_7238,CHN-06,Chennai,10,8.4,3,2927.0,790.0,0,13,130,0,0,Flipkart,0,0
w_7239,DEL-12,Delhi,2,6.8,5,2658.0,154.0,0,24,264,1,0,Flipkart,0,0
w_7240,MUM-07,Mumbai,16,9.4,6,3868.0,306.0,1,34,172,1,1,Meesho,0,1
w_7241,BLR-03,Bangalore,28,2.5,5,3370.0,242.0,2,10,100,1,0,Amazon,1,2
w_7242,CHN-06,Chennai,2,7.9,6,2197.0,231.0,4,14,129,0,0,Amazon,0,2
w_7243,VAD-04,Vadodara,21,6.3,5,3183.0,554.0,1,20,126,1,1,Amazon,0,1
w_7244,DEL-12,Delhi,21,9.0,3,3732.0,218.0,1,22,250,0,0,Meesho,0,0
w_7245,MUM-07,Mumbai,29,2.9,5,2946.0,272.0,2,31,183,0,1,Amazon,1,1
w_7246,VAD-04,Vadodara,8,7.1,5,3732.0,567.0,1,20,147,1,1,Meesho,0,1
w_7247,DEL-12,Delhi,1,6.7,5,1711.0,356.0,3,22,227,1,0,Flipkart,0,2
w_7248,CHN-06,Chennai,11,9.8,6,4747.0,1317.0,3,10,121,1,0,Amazon,0,1
w_7249,VAD-04,Vadodara,15,6.4,6,3717.0,957.0,1,20,155,1,1,Amazon,0,1
w_7250,BLR-03,Bangalore,30,7.6,5,1961.0,124.0,2,6,111,0,0,Flipkart,0,1
w_7251,CHN-06,Chennai,79,8.1,3,1500.0,438.0,0,13,117,1,0,Flipkart,0,0
w_7252,CHN-06,Chennai,6,8.0,3,3694.0,431.0,0,11,127,1,0,Amazon,0,0
w_7253,MUM-07,Mumbai,34,7.9,4,2747.0,387.0,2,29,164,0,1,Amazon,0,1
w_7254,CHN-06,Chennai,3,8.1,5,3742.0,257.0,3,11,138,0,0,Meesho,0,2
w_7255,MUM-07,Mumbai,6,8.0,5,4173.0,1185.0,0,34,162,0,1,Flipkart,0,1
w_7256,DEL-12,Delhi,21,12.0,4,2878.0,537.0,0,24,262,1,0,Flipkart,0,1
w_7257,VAD-04,Vadodara,36,4.4,5,4088.0,732.0,0,17,141,0,1,Amazon,0,0
w_7258,VAD-04,Vadodara,58,6.4,5,4220.0,227.0,1,17,127,1,1,Flipkart,0,1
w_7259,BLR-03,Bangalore,40,7.9,3,3858.0,196.0,1,9,102,0,0,Flipkart,0,1
w_7260,MUM-07,Mumbai,1,10.2,5,4560.0,1006.0,1,35,185,1,1,Meesho,0,1
w_7261,MUM-07,Mumbai,34,9.9,5,2766.0,472.0,3,30,185,1,1,Flipkart,0,1
w_7262,VAD-04,Vadodara,52,10.1,5,2410.0,426.0,0,15,124,1,1,Flipkart,0,0
w_7263,DEL-12,Delhi,22,7.9,5,2185.0,464.0,1,25,243,1,0,Amazon,0,1
w_7264,VAD-04,Vadodara,101,10.5,4,3550.0,307.0,0,17,131,0,1,Amazon,0,0
w_7265,BLR-03,Bangalore,1,6.8,6,3853.0,1154.0,0,5,82,0,0,Amazon,0,0
w_7266,VAD-04,Vadodara,51,9.8,6,4005.0,281.0,0,17,143,0,1,Amazon,0,0
w_7267,VAD-04,Vadodara,12,8.4,5,3456.0,404.0,0,16,130,1,1,Flipkart,0,0
w_7268,MUM-07,Mumbai,31,8.4,4,3751.0,838.0,1,29,177,1,1,Amazon,0,1
w_7269,DEL-12,Delhi,35,5.4,3,3763.0,674.0,2,25,239,0,0,Flipkart,0,1
